review_id,ticker,cik,accession_number,accepted_at,document_name,source_url,source_sha256,metric,fiscal_period,accounting_basis,metric_subtype,unit,lower_bound,upper_bound,midpoint,numeric_role,sign,source_structure,range_offset,range_role,semantic_role,table_index,row_index,column_index,row_header,header_path,source_excerpt,candidate_status,block_path,source_kind,review_priority,review_decision,review_reason,reviewer,reviewed_at
SG8-0012,CDNS,0000813672,0000813672-21-000036,2021-10-25T20:06:08.000Z,cfocommentary10252021ex9902.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367221000036/cfocommentary10252021ex9902.htm,41c3ae2204fc9d21ae301701034e08082115cf0fd798c5971f2baf489cdf9816,EPS,FY2021,GAAP,NOT_APPLICABLE,USD_PER_SHARE,2.36,2.4,2.38,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,8,30,18,GAAP EPS | GAAP EPS | GAAP EPS | $ | 2.11,"Current | FY 2021E | 85% - 90% | $2,960 - $2,980 | 10% - 11% | ~70% | ~26% | ~37% | $(13) - $(15) | $(17) - $(19) | ~12% | 16% | 278 - 280",Fiscal Year 2021 Financial Outlook | GAAP EPS | GAAP EPS | GAAP EPS | $ | 2.11 | | | | | $2.15 - $2.21 | $2.15 - $2.21 | $2.15 - $2.21 | | | | | | | $2.36 - $2.40 | $2.36 - $2.40 | $2.36 - $2.40 | | |,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,3fc901f89b519ff7ed3b4fbd2458e12d0ce1917594e50a3cdbf572ee7a46173e,PENDING,,,
SG8-0013,CDNS,0000813672,0000813672-21-000036,2021-10-25T20:06:08.000Z,cfocommentary10252021ex9902.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367221000036/cfocommentary10252021ex9902.htm,41c3ae2204fc9d21ae301701034e08082115cf0fd798c5971f2baf489cdf9816,EPS,FY2021,GAAP,NOT_APPLICABLE,USD_PER_SHARE,3.24,3.28,3.26,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,8,33,18,Non-GAAP EPS | Non-GAAP EPS | Non-GAAP EPS | $ | 2.80,"Current | FY 2021E | 85% - 90% | $2,960 - $2,980 | 10% - 11% | ~70% | ~26% | ~37% | $(13) - $(15) | $(17) - $(19) | ~12% | 16% | 278 - 280 | $2.36 - $2.40",Fiscal Year 2021 Financial Outlook | Non-GAAP EPS | Non-GAAP EPS | Non-GAAP EPS | $ | 2.80 | | | | | $3.14 - $3.20 | $3.14 - $3.20 | $3.14 - $3.20 | | | | | | | $3.24 - $3.28 | $3.24 - $3.28 | $3.24 - $3.28 | | |,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,3fc901f89b519ff7ed3b4fbd2458e12d0ce1917594e50a3cdbf572ee7a46173e,PENDING,,,
SG8-0014,CDNS,0000813672,0000813672-21-000027,2021-07-26T20:09:07.000Z,cfocommentary07262021ex9902.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367221000027/cfocommentary07262021ex9902.htm,bd6863a0713e6236aaffd99b3e303771f4f6d0e93d17e9bea6bc4b0bcf526ba2,EPS,FY2021,GAAP,NOT_APPLICABLE,USD_PER_SHARE,2.15,2.21,2.18,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,8,30,18,GAAP EPS | GAAP EPS | GAAP EPS | $ | 2.11,"Current | FY 2021E | 85% - 90% | $2,925 - $2,965 | 9% - 11% | ~75% | 24.5% - 25.25% | 36% - 36.75% | $(10) - $(14) | $(15) - $(19) | ~15% | 16% | 278 - 280",Fiscal Year 2021 Financial Outlook | GAAP EPS | GAAP EPS | GAAP EPS | $ | 2.11 | | | | | $2.01 - $2.09 | $2.01 - $2.09 | $2.01 - $2.09 | | | | | | | $2.15 - $2.21 | $2.15 - $2.21 | $2.15 - $2.21 | | |,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,497415b550ba1c5118db1b94dfeaaaf3c64d9e34bb923b03bfc22818b599adbd,PENDING,,,
SG8-0015,CDNS,0000813672,0000813672-21-000027,2021-07-26T20:09:07.000Z,cfocommentary07262021ex9902.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367221000027/cfocommentary07262021ex9902.htm,bd6863a0713e6236aaffd99b3e303771f4f6d0e93d17e9bea6bc4b0bcf526ba2,EPS,FY2021,GAAP,NOT_APPLICABLE,USD_PER_SHARE,3.14,3.2,3.17,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,8,33,18,Non-GAAP EPS | Non-GAAP EPS | Non-GAAP EPS | $ | 2.80,"Current | FY 2021E | 85% - 90% | $2,925 - $2,965 | 9% - 11% | ~75% | 24.5% - 25.25% | 36% - 36.75% | $(10) - $(14) | $(15) - $(19) | ~15% | 16% | 278 - 280 | $2.15 - $2.21",Fiscal Year 2021 Financial Outlook | Non-GAAP EPS | Non-GAAP EPS | Non-GAAP EPS | $ | 2.80 | | | | | $2.99 - $3.07 | $2.99 - $3.07 | $2.99 - $3.07 | | | | | | | $3.14 - $3.20 | $3.14 - $3.20 | $3.14 - $3.20 | | |,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,497415b550ba1c5118db1b94dfeaaaf3c64d9e34bb923b03bfc22818b599adbd,PENDING,,,
SG8-0016,MCO,0001059556,0001059556-24-000123,2024-07-23T10:58:05.000Z,a2q24earningsrelease.htm,https://www.sec.gov/Archives/edgar/data/1059556/000105955624000123/a2q24earningsrelease.htm,5c23fcbae0dd8ef7edecbfb56947268f9581bd579a1cbbc9badb18aba57b0fa8,EPS,FY2024,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,9.95,10.35,10.15,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,46,9,6,Diluted EPS (2) | Diluted EPS (2) | Diluted EPS (2),"Full Year 2024 Moody's Corporation Guidance as of July 23, 2024 | Current Guidance | Increase in the low-teens percent range | Increase in the high-single-digit percent range | Approximately 39% | 46% to 47% | NC",| Diluted EPS (2) | Diluted EPS (2) | Diluted EPS (2) | $9.55 to $10.15 | $9.55 to $10.15 | $9.55 to $10.15 | $9.95 to $10.35 | $9.95 to $10.35 | $9.95 to $10.35,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,5534cf856035226c4a940a03cc98a2c032c1d268e2cbc3ccf7f3c7def647e949,PENDING,,,
SG8-0017,MCO,0001059556,0001059556-24-000123,2024-07-23T10:58:05.000Z,a2q24earningsrelease.htm,https://www.sec.gov/Archives/edgar/data/1059556/000105955624000123/a2q24earningsrelease.htm,5c23fcbae0dd8ef7edecbfb56947268f9581bd579a1cbbc9badb18aba57b0fa8,EPS,FY2024,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,11,11.4,11.2,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,46,10,6,Adjusted Diluted EPS (1) | Adjusted Diluted EPS (1) | Adjusted Diluted EPS (1),"Full Year 2024 Moody's Corporation Guidance as of July 23, 2024 | Current Guidance | Increase in the low-teens percent range | Increase in the high-single-digit percent range | Approximately 39% | 46% to 47% | NC | $9.95 to $10.35",| Adjusted Diluted EPS (1) | Adjusted Diluted EPS (1) | Adjusted Diluted EPS (1) | $10.40 to $11.00 | $10.40 to $11.00 | $10.40 to $11.00 | $11.00 to $11.40 | $11.00 to $11.40 | $11.00 to $11.40,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,5534cf856035226c4a940a03cc98a2c032c1d268e2cbc3ccf7f3c7def647e949,PENDING,,,
SG8-0018,HUM,0000049071,0000049071-21-000079,2021-04-28T11:13:15.000Z,hum-2021q18kxex99x2.htm,https://www.sec.gov/Archives/edgar/data/49071/000004907121000079/hum-2021q18kxex99x2.htm,7898050bac2c5b6e6d3f8c44e575a14926f882fcb542dbeaa862e1f0579e8493,EPS,FY2021,GAAP,NOT_APPLICABLE,USD_PER_SHARE,19.62,20.12,19.87,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,12,2,12,Diluted earningsper commonshare (EPS) | Diluted earningsper commonshare (EPS) | Diluted earningsper commonshare (EPS) | GAAP | GAAP | GAAP | GAAP | GAAP | GAAP | GAAP | GAAP | GAAP,"Humana Inc.Full-Year 2021 ProjectionsAs of April 28, 2021",| Diluted earningsper commonshare (EPS) | Diluted earningsper commonshare (EPS) | Diluted earningsper commonshare (EPS) | GAAP | GAAP | GAAP | GAAP | GAAP | GAAP | GAAP | GAAP | GAAP | $19.62 to $20.12(was $20.82 to $21.32) | $19.62 to $20.12(was $20.82 to $21.32) | $19.62 to $20.12(was $20.82 to $21.32) | $19.62 to $20.12(was $20.82 to $21.32) | $19.62 to $20.12(was $20.82 to $21.32) | $19.62 to $20.12(was $20.82 to $21.32) | $19.62 to $20.12(was $20.82 to $21.32) | $19.62 to $20.12(was $20.82 to $21.32) | $19.62 to $20.12(was $20.82 to $21.32) | • Non-GAAP adjustments noted in footnote (d). | • Non-GAAP adjustments noted in footnote (d). | • Non-GAAP adjustments noted in footnote (d). | | | | | | | | | | | | | | | | | | | | | | | |,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,596515401ed51b4a0f84fac26059276e088793cf1cd42c3313802c3185502d71,PENDING,,,
SG8-0019,HUM,0000049071,0000049071-21-000079,2021-04-28T11:13:15.000Z,hum-2021q18kxex99x2.htm,https://www.sec.gov/Archives/edgar/data/49071/000004907121000079/hum-2021q18kxex99x2.htm,7898050bac2c5b6e6d3f8c44e575a14926f882fcb542dbeaa862e1f0579e8493,EPS,FY2021,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,21.25,21.75,21.5,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,12,4,12,Diluted earningsper commonshare (EPS) | Diluted earningsper commonshare (EPS) | Diluted earningsper commonshare (EPS) | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP,"Humana Inc.Full-Year 2021 ProjectionsAs of April 28, 2021 | $19.62 to $20.12(was $20.82 to $21.32) | $1.63(was ~$0.43)",| Diluted earningsper commonshare (EPS) | Diluted earningsper commonshare (EPS) | Diluted earningsper commonshare (EPS) | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | Non-GAAP | $21.25 to $21.75(no change) | $21.25 to $21.75(no change) | $21.25 to $21.75(no change) | $21.25 to $21.75(no change) | $21.25 to $21.75(no change) | $21.25 to $21.75(no change) | $21.25 to $21.75(no change) | $21.25 to $21.75(no change) | $21.25 to $21.75(no change) | • Non-GAAP adjustments noted in footnote (d). | • Non-GAAP adjustments noted in footnote (d). | • Non-GAAP adjustments noted in footnote (d). | | | | | | | | | | | | | | | | | | | | | | | |,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,596515401ed51b4a0f84fac26059276e088793cf1cd42c3313802c3185502d71,PENDING,,,
SG8-0020,CDNS,0000813672,0000813672-25-000046,2025-04-28T20:03:44.000Z,cfocommentary4282025ex9902.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367225000046/cfocommentary4282025ex9902.htm,aff54eb430bdba3ead311c1dd45558ce13ed124b839f218ba9beb50596ff1abe,EPS,FY2025,GAAP,NOT_APPLICABLE,USD_PER_SHARE,4.21,4.31,4.26,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,8,30,18,GAAP EPS | GAAP EPS | GAAP EPS | $ | 3.85,"Current | FY 2025E | ~80% | $5,150 - $5,230 | 11% - 13% | ~70% | 30.25% - 31.25% | 43.25% - 44.25% | $(43) - $(57) | $(40) - $(54) | ~26% | 16.5% | 273 - 275",Fiscal Year 2025 Financial Outlook | GAAP EPS | GAAP EPS | GAAP EPS | $ | 3.85 | | | | | $4.19 - $4.29 | $4.19 - $4.29 | $4.19 - $4.29 | | | | | | | $4.21 - $4.31 | $4.21 - $4.31 | $4.21 - $4.31 | | |,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,5bbe0f71d58b69a51668280dba798764d627a77f59ef46043b97fe933771399c,PENDING,,,
SG8-0021,CDNS,0000813672,0000813672-25-000046,2025-04-28T20:03:44.000Z,cfocommentary4282025ex9902.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367225000046/cfocommentary4282025ex9902.htm,aff54eb430bdba3ead311c1dd45558ce13ed124b839f218ba9beb50596ff1abe,EPS,FY2025,GAAP,NOT_APPLICABLE,USD_PER_SHARE,6.73,6.83,6.78,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,8,33,18,Non-GAAP EPS | Non-GAAP EPS | Non-GAAP EPS | $ | 5.97,"Current | FY 2025E | ~80% | $5,150 - $5,230 | 11% - 13% | ~70% | 30.25% - 31.25% | 43.25% - 44.25% | $(43) - $(57) | $(40) - $(54) | ~26% | 16.5% | 273 - 275 | $4.21 - $4.31 | 9% - 12%",Fiscal Year 2025 Financial Outlook | Non-GAAP EPS | Non-GAAP EPS | Non-GAAP EPS | $ | 5.97 | | | | | $6.65 - $6.75 | $6.65 - $6.75 | $6.65 - $6.75 | | | | | | | $6.73 - $6.83 | $6.73 - $6.83 | $6.73 - $6.83 | | |,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,5bbe0f71d58b69a51668280dba798764d627a77f59ef46043b97fe933771399c,PENDING,,,
SG8-0022,WST,0000105770,0000105770-17-000039,2017-07-27T13:14:03.000Z,exh991q22017earningsrelease.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577017000039/exh991q22017earningsrelease.htm,4930c9f625d1747dc18c4e83283e7fbacb8dffbc54f1204908e69b52276c0e84,EPS,FY2017,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,2.51,2.58,2.545,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,24,3,1,Reported diluted EPS guidance,Full Year 2017 Guidance(2) (3),| Reported diluted EPS guidance | $2.51 to $2.58,V8_FIVE_RELATION_CORRECTED_NOT_SOURCE_REVIEWED,,,5f9162406c2f186a9c5e337706cc465ed307af21638398e69da103869a210b99,PENDING,,,
