review_id,ticker,cik,accession_number,accepted_at,document_name,source_url,source_sha256,metric,fiscal_period,accounting_basis,metric_subtype,unit,lower_bound,upper_bound,midpoint,numeric_role,sign,source_structure,range_offset,range_role,semantic_role,table_index,row_index,column_index,row_header,header_path,source_excerpt,candidate_status,block_path,source_kind,review_priority,review_decision,review_reason,reviewer,reviewed_at
SG4-0066,CRM,0001108524,0001193125-21-280079,2021-09-23T11:43:31.000Z,d228337dex991.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312521280079/d228337dex991.htm,e325ef58c8bf7a587f7df3b2cf372e79a151183b97fb0da120292441346b0cce,MARGIN,FY2023,GAAP,NOT_APPLICABLE,PERCENT,3,3.5,3.25,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,1,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,3,2,2,GAAP Operating Margin (1),Fiscal Year 2023 Guidance,"• Initiates FY23 GAAP operating margin guidance of 3.0% to 3.5% and non-GAAP operating margin guidance of 20.0%. | Salesforce will hold its annual Investor Day presentation today, Thursday, Sept. 23 beginning at 8:00 am (PT) / 11:00 am (ET). The live broadcast and on-demand replay will be available at www.salesforce.com/investorday2021 and at www.salesforce.com/investor. An investor presentation accompanying the program, including information regarding the Company’s financial performance, guidance, market opportunity, competitive position and economic model, will also be made available at www.salesforce.com/investor at approximately 12:00 p.m. PT on Sept. 23, 2021. | The following is a reconciliation of GAAP operating margin guidance to non-GAAP operating margin guidance for the full year: | GAAP Operating Margin (1) | | ~3.0% - 3.5%",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,807d4df564f06f3488ab46185a31d21c8c89c150d44804df22d77b364676b185,PENDING,,,
SG4-0067,FBIN,0001519751,0000950170-24-122307,2024-11-06T21:10:59.000Z,fbin-ex99_1.htm,https://www.sec.gov/Archives/edgar/data/1519751/000095017024122307/fbin-ex99_1.htm,9eeb4f5b063d4d44957497644724bdd363facf2bd25cd18a2a438cc9abed5d8b,MARGIN,FY2024,NON_GAAP,NOT_APPLICABLE,PERCENT,17,17.25,17.125,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,3,11,2,Operating margin before charges / gains,Updated 2024 Full-Year Guidance | -3.5% to -1.5% | -1% to flat | -4% to -3% | 7% to 9% | -20% to -15% | Flat to 1% | -4.5% to -3.5%,"2024 Market and Financial Guidance | “We focused on executing our strategic priorities and delivered strong margin results in a soft environment. We are updating our full-year 2024 guidance to reflect current market conditions, which include lower POS performance, incremental channel destocking and short-term impacts from recent hurricanes,” said Fortune Brands Chief Financial Officer David Barry. “Our team is navigating these near-term challenges while also executing multiple strategic initiatives which will enable FBIN to drive long-term growth when our end markets improve. We continue to have full confidence in our long-term strategy.” | Updated 2024 Full-Year Guidance | Operating margin before charges / gains | 17.0% to 17.5% | 17.0% to 17.25%",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,8d0ea589df9eae1d328b43817822b5472b5bd46e6962ed36e153ca6562b6e7c4,PENDING,,,
SG4-0068,FDS,0001013237,0001437749-19-019077,2019-09-26T10:56:00.000Z,ex_158706.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774919019077/ex_158706.htm,4dc59023a4b90064b785e0c38b3417ad8843f170ded5a720863fe4dbe0cdd596,MARGIN,FY2019,UNSPECIFIED,NOT_APPLICABLE,PERCENT,30,30.5,30.25,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,7,7,27,Operating margin | 30.6 | % | 25.5 | % | 30.5 | % | 27.1 | %,FY 2019 Guidance | $1.42-$1.44b,1 | News Release | For Immediate Release | Key Financial Measures* | Operating margin | | | 30.6 | % | | | 25.5 | % | | | | | | | 30.5 | % | | | 27.1 | % | | | | | | | 30.0%-30.5 | %,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,c162e1205163387b88195f9008baae2d679ebc1cd64ff225f31125c5d28f17a6,PENDING,,,
SG4-0069,FDS,0001013237,0001437749-19-019077,2019-09-26T10:56:00.000Z,ex_158706.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774919019077/ex_158706.htm,4dc59023a4b90064b785e0c38b3417ad8843f170ded5a720863fe4dbe0cdd596,MARGIN,FY2019,NON_GAAP,NOT_APPLICABLE,PERCENT,32.5,33,32.75,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,7,8,27,Adjusted operating margin | 33.9 | % | 31.3 | % | 33.2 | % | 31.3 | %,FY 2019 Guidance | $1.42-$1.44b | 30.0%-30.5,1 | News Release | For Immediate Release | Key Financial Measures* | Adjusted operating margin | | | 33.9 | % | | | 31.3 | % | | | | | | | 33.2 | % | | | 31.3 | % | | | | | | | 32.5%-33.0 | %,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,c162e1205163387b88195f9008baae2d679ebc1cd64ff225f31125c5d28f17a6,PENDING,,,
SG4-0070,FDS,0001013237,0001437749-18-017394,2018-09-25T11:05:36.000Z,ex_124499.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774918017394/ex_124499.htm,bf53792699e6b0fddbe423a050ed674d3af492b2c690d6462f70ac8ce504ea8c,MARGIN,FY2018,UNSPECIFIED,NOT_APPLICABLE,PERCENT,27.5,29,28.25,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,6,6,27,Operating margin | 25.5 | % | 25.2 | % | 27.1 | % | 28.8 | %,FY 2018 Guidance | $1.34-$1.36b,"“We are proud to have reached many milestones in fiscal 2018. We celebrated 40 years as a company with 38 years of consecutive revenue growth and 22 years of consecutive adjusted EPS growth. This quarter we had the highest reported quarterly ASV in our history. We enter fiscal 2019 with strong momentum and an expanding suite of innovative workflow solutions to drive our growth plans,” said Phil Snow, FactSet CEO. | News Release | For Immediate Release | Key Financial Measures* | Operating margin | | | 25.5 | % | | | 25.2 | % | | | | | | | 27.1 | % | | | 28.8 | % | | | | | | | 27.5%-29.0 | %",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,e244527dc15e8585235947aab25779576a904262e4c8de724e9cf838ba0eea8b,PENDING,,,
SG4-0071,FDS,0001013237,0001437749-18-017394,2018-09-25T11:05:36.000Z,ex_124499.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774918017394/ex_124499.htm,bf53792699e6b0fddbe423a050ed674d3af492b2c690d6462f70ac8ce504ea8c,MARGIN,FY2018,NON_GAAP,NOT_APPLICABLE,PERCENT,31,32.5,31.75,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,6,7,27,Adjusted operating margin | 31.3 | % | 31.2 | % | 31.3 | % | 32.2 | %,FY 2018 Guidance | $1.34-$1.36b | 27.5%-29.0,"“We are proud to have reached many milestones in fiscal 2018. We celebrated 40 years as a company with 38 years of consecutive revenue growth and 22 years of consecutive adjusted EPS growth. This quarter we had the highest reported quarterly ASV in our history. We enter fiscal 2019 with strong momentum and an expanding suite of innovative workflow solutions to drive our growth plans,” said Phil Snow, FactSet CEO. | News Release | For Immediate Release | Key Financial Measures* | Adjusted operating margin | | | 31.3 | % | | | 31.2 | % | | | | | | | 31.3 | % | | | 32.2 | % | | | | | | | 31.0%-32.5 | %",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,e244527dc15e8585235947aab25779576a904262e4c8de724e9cf838ba0eea8b,PENDING,,,
SG4-0072,CRM,0001108524,0001193125-14-073210,2014-02-27T21:40:08.000Z,d679603dex991.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312514073210/d679603dex991.htm,9ba5a9181f692100f4a687083c1057b619dfe71dc2ed40decdec1f1e7124b993,REVENUE,FY2015,UNSPECIFIED,NOT_APPLICABLE,USD,5250000000,5300000000,5275000000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,108,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,Full Year FY15 Guidance: Revenue for the company’s full fiscal year 2015 is projected to be in the range of $5.25 billion to $5.30,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[34],HTML_P,28b1c9204541a1545c7722030f9879ffbbad97da0f572c07dbf3fb2709fe5d1f,PENDING,,,
SG4-0073,PODD,0001145197,0001157523-17-002282,2017-08-03T20:05:53.000Z,a51623645ex99_1.htm,https://www.sec.gov/Archives/edgar/data/1145197/000115752317002282/a51623645ex99_1.htm,7e0ff6c261ec0a80426f8a21f6475446ecc1f441d0fc054c93606e7580f81060,REVENUE,FY2017,UNSPECIFIED,NOT_APPLICABLE,USD,425000000,440000000,432500000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,91,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"Insulet Raises Full Year 2017 Revenue Guidance to a Range of $440 to $450 million, Up from $425 to $440 Million, Expecting Growth of 21% at Mid-Point",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/div/p[4],HTML_P,49281ed174f4169643916079095c4ee6b2c523aa109216255446e2dc08b6380a,PENDING,,,
SG4-0074,CRM,0001108524,0001193125-13-233512,2013-05-23T20:26:32.000Z,d539342dex991.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312513233512/d539342dex991.htm,182871f40ccf410160b5c44767abeddf23f1943026cdd72a63a12e8b37528292,REVENUE,FY2014,UNSPECIFIED,NOT_APPLICABLE,USD,3835000000,3875000000,3855000000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,108,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"Guidance: Revenue for the company’s full fiscal year 2014 is projected to be in the range of $3.835 billion to $3.875 billion, an increase of 26% to 27% year-over-year.",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[30],HTML_P,4be91abaf2dabc9672edfcb57933aa1d7c842293f868a49e797cd6c6facb67e5,PENDING,,,
SG4-0075,NWL,0000814453,0000814453-17-000004,2017-02-06T12:01:00.000Z,q42016exhibit9918-k.htm,https://www.sec.gov/Archives/edgar/data/814453/000081445317000004/q42016exhibit9918-k.htm,f1044444ba9e6bd94d878cebfe2d0658256814a01b237c4071565cd445e55151,REVENUE,FY2017,UNSPECIFIED,NOT_APPLICABLE,USD,14520000000,14720000000,14620000000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,55,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,Established full year 2017 net sales guidance range of $14.52 billion to $14.72 billion.,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/div[5]/div/table/tr[17],HTML_SINGLE_CELL_ROW,4cb3af6bd4b4138d2cb5621508ef71f7caabaadd662cb917a7ac7fa9130db9c1,PENDING,,,
SG4-0076,CRM,0001108524,0001193125-12-477457,2012-11-20T21:31:46.000Z,d440353dex991.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312512477457/d440353dex991.htm,857e05316fa1842cf3a0580697bbb3170fb75e16753b96550bdabc7e4bf8111a,REVENUE,FY2013,UNSPECIFIED,NOT_APPLICABLE,USD,3041000000,3046000000,3043500000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,108,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,Full Year FY13 Guidance: Revenue for the company’s full fiscal year 2013 is projected to be in the range of $3.041 billion to,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[32],HTML_P,93ed0f3fe767b7df2c454fb0dce4734367814d0b5f182f7647b61060904c689d,PENDING,,,
SG4-0077,CRM,0001108524,0001193125-12-075383,2012-02-23T21:28:36.000Z,d305106dex991.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312512075383/d305106dex991.htm,f6fb81cbea5af9dc24ccff298772e9174600ba269cbc7ccb3696a86b871ba1b7,REVENUE,FY2013,UNSPECIFIED,NOT_APPLICABLE,USD,2920000000,2950000000,2935000000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,231,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"2013 revenue from guidance previously provided on November 17, 2011. Revenue for the company’s full fiscal year 2013 is projected to be in the range of $2.92 billion to $2.95 billion, an increase of 29% to 30%, year-over-year.",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[35],HTML_P,bf9b87af6800f8e746f66c0d1bfa995ca3950c734f4d26cd0ede8e9c3d2e2d4e,PENDING,,,
SG4-0078,PODD,0001145197,0001157523-17-002282,2017-08-03T20:05:53.000Z,a51623645ex99_1.htm,https://www.sec.gov/Archives/edgar/data/1145197/000115752317002282/a51623645ex99_1.htm,7e0ff6c261ec0a80426f8a21f6475446ecc1f441d0fc054c93606e7580f81060,REVENUE,FY2017,UNSPECIFIED,NOT_APPLICABLE,USD,440000000,450000000,445000000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,61,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"Insulet Raises Full Year 2017 Revenue Guidance to a Range of $440 to $450 million, Up from $425 to $440 Million, Expecting Growth of 21% at Mid-Point",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/div/p[4],HTML_P,c46a061233dd76a99fdd9da53a553873142e7a35575d2e9ec45f5548130c4783,PENDING,,,
SG4-0079,NWL,0000814453,0000814453-23-000143,2023-10-27T11:30:26.000Z,exhibit991_q3xseptemberx20.htm,https://www.sec.gov/Archives/edgar/data/814453/000081445323000143/exhibit991_q3xseptemberx20.htm,a46892c3b5951f7980330249b700a3c3da5baf60012e145fa0fe5f284b140a23,REVENUE,FY2023,UNSPECIFIED,NOT_APPLICABLE,USD,8020000000,8090000000,8055000000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,4,2,6,Net Sales | Net Sales | Net Sales,Updated Full Year 2023 Outlook,| Net Sales | Net Sales | Net Sales | $1.96 to $2.03 billion | $1.96 to $2.03 billion | $1.96 to $2.03 billion | $8.02 to $8.09 billion | $8.02 to $8.09 billion | $8.02 to $8.09 billion,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,f0e6fb2a1f1d4d4fb9ac0ccee34f4aedcb4925ac45be0b9d720be46c09391c3a,PENDING,,,
SG4-0080,TRMB,0000864749,0001193125-16-755399,2016-11-01T20:31:57.000Z,d472017dex991.htm,https://www.sec.gov/Archives/edgar/data/864749/000119312516755399/d472017dex991.htm,9709938a28d0fabfc06337685954ffb9cc09b7fb9078180a33465282b72bb9aa,REVENUE,Q4-2016,UNSPECIFIED,NOT_APPLICABLE,USD,562000000,592000000,577000000,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,69,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,fourth quarter of 2016 Trimble expects revenue to be between $562 million and $592 million with GAAP earnings per share of $0.11 to $0.16 and non-GAAP earnings per share of $0.27 to $0.32. Non-GAAP guidance excludes the amortization of intangibles,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[17],HTML_P,f807c20e9ca6f1871eca2aea2184c1508b6acfe7d896f9cefa0a20b93c556b66,PENDING,,,
