PRICE_EXTENSION,TREND_POSITION,RELATIVE_POSITION,PARTICIPATION,DOWNSIDE_RISK_CONTEXT,last_observed_session,HERD_STATE,HERD_STAGE,ticker,sector_etf,universe_role,signal_date,HERD_DELTA_4W,HERD_DELTA_13W,PRICE_EXTENSION_DELTA_4W,TREND_POSITION_DELTA_4W,RELATIVE_POSITION_DELTA_4W,PARTICIPATION_DELTA_4W,FAMILY_UP_VOTES,FAMILY_DOWN_VOTES,RECENT_13W_MAX_HERD,RECENT_13W_MIN_HERD,RAW_HERD_TRANSITION,HERD_TRANSITION,OPPOSITE_DIRECTION_SUPPRESSED,TRANSITION_EVENT
23.082010582010582,16.6005291005291,34.1931216931217,46.66005291005291,11.375661375661377,2026-07-17,30.133928571428573,SCATTER,BRK-B,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,8.242394179894177,16.807208994708994,2.447089947089946,5.489417989417991,1.32275132275133,23.710317460317462,2,0,40.53406084656085,8.606150793650794,NEUTRAL,NEUTRAL,False,False
33.33333333333333,25.727513227513228,34.854497354497354,55.05952380952381,50.92592592592593,2026-07-17,37.24371693121693,SCATTER,BRO,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,16.823743386243386,19.088955026455025,13.29365079365079,13.293650793650794,19.576719576719576,21.13095238095238,4,0,37.24371693121693,7.795965608465608,RECOVERING,RECOVERING,False,False
7.076719576719576,1.7857142857142856,31.61375661375661,42.5925925925926,88.41544607190413,2026-07-17,20.76719576719577,SCATTER,BSX,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,10.27612433862434,3.835978835978839,3.902116402116401,0.8597883597883598,21.36243386243386,14.980158730158738,2,0,22.4619708994709,3.513558201058201,NEUTRAL,NEUTRAL,False,False
24.27248677248677,9.126984126984128,26.38888888888889,57.638888888888886,65.07936507936508,2026-07-17,29.356812169312168,SCATTER,BX,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,10.920965608465607,10.838293650793648,8.86243386243386,-6.547619047619046,11.574074074074078,29.79497354497354,3,1,29.356812169312168,14.17824074074074,RECOVERING,NEUTRAL,False,False
84.1931216931217,57.01058201058201,65.87301587301587,83.16798941798942,10.052910052910052,2026-07-17,72.56117724867724,DRIFT,BXP,XLRE,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,20.43650793650793,40.013227513227505,33.994708994709,28.439153439153444,21.825396825396837,-2.5132275132275197,3,0,72.56117724867724,28.695436507936503,RECOVERING,NEUTRAL,False,False
30.09259259259259,48.28042328042328,45.37037037037037,43.22089947089948,64.15343915343915,2026-07-17,41.74107142857143,CALM,C,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,-20.990410052910057,-22.271825396825392,-45.50264550264551,-33.33333333333334,-5.092592592592595,-0.03306878306877081,0,3,65.79861111111111,41.74107142857143,NEUTRAL,NEUTRAL,False,False
41.13756613756614,30.952380952380956,41.86507936507937,59.25925925925927,63.49206349206349,2026-07-17,43.30357142857143,CALM,CAH,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,6.754298941798943,-7.754629629629626,-6.746031746031747,5.026455026455032,11.177248677248677,17.559523809523817,3,1,63.32671957671958,8.250661375661375,NEUTRAL,NEUTRAL,False,False
29.03439153439153,27.91005291005291,77.11640211640211,54.8941798941799,74.27248677248677,2026-07-17,47.23875661375661,CALM,CASY,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,-13.18617724867726,-36.929563492063494,-1.1904761904761934,-19.642857142857146,-3.5052910052910136,-28.40608465608466,0,2,90.16203703703704,44.3287037037037,NEUTRAL,NEUTRAL,False,False
66.86507936507937,65.47619047619047,64.48412698412699,48.37962962962963,38.22751322751323,2026-07-17,61.30125661375661,DRIFT,CB,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,21.288029100529094,-3.1332671957672034,21.693121693121697,17.19576719576719,20.568783068783077,25.694444444444446,4,0,66.91468253968254,31.208664021164022,RECOVERING,NEUTRAL,False,False
4.166666666666666,5.753968253968254,33.13492063492063,39.980158730158735,97.2222222222222,2026-07-17,20.758928571428573,SCATTER,CBOE,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,8.573082010582013,-31.80390211640211,3.8359788359788354,2.182539682539683,8.201058201058196,20.072751322751326,2,0,67.03869047619047,12.037037037037038,NEUTRAL,NEUTRAL,False,False
13.293650793650793,9.788359788359788,47.22222222222222,48.18121693121693,61.6710875331565,2026-07-17,29.62136243386244,SCATTER,CBRE,XLRE,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,6.2665343915344,-5.208333333333325,9.986772486772486,6.349206349206349,9.986772486772495,-1.2566137566137527,3,0,31.96924603174603,16.104497354497354,NEUTRAL,NEUTRAL,False,False
25.0,33.333333333333336,52.31481481481482,65.4431216931217,81.81216931216932,2026-07-17,44.02281746031746,CALM,CCI,XLRE,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,-3.9021164021163983,-13.095238095238095,-4.960317460317459,-12.566137566137563,2.64550264550266,-0.7275132275132279,0,1,76.95932539682539,40.99702380952381,NEUTRAL,NEUTRAL,False,False
9.193121693121691,4.232804232804233,9.788359788359788,36.14417989417989,28.96825396825397,2026-07-17,14.839616402116402,FLEE,CCL,XLY,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,-27.98445767195768,-18.468915343915345,-38.2936507936508,-30.29100529100529,-21.693121693121693,-21.660052910052904,0,4,42.82407407407408,8.374669312169312,FALLING,NEUTRAL,True,False
21.626984126984127,28.9021164021164,54.56349206349207,52.480158730158735,89.68253968253968,2026-07-17,39.39318783068784,SCATTER,CDNS,XLK,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,-22.98280423280422,8.019179894179906,-36.7063492063492,-26.256613756613767,-9.259259259259252,-19.70899470899471,0,4,69.55191798941799,39.39318783068784,FALLING,NEUTRAL,False,False
78.17460317460318,87.6984126984127,81.15079365079364,35.84656084656085,83.5978835978836,2026-07-17,70.7175925925926,DRIFT,CF,XLB,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,16.83201058201059,-6.398809523809518,39.68253968253969,26.388888888888886,-3.4391534391534435,4.695767195767203,2,0,81.07638888888889,53.885582010582006,EXTENDING,NEUTRAL,True,False
62.764550264550266,53.17460317460318,68.3862433862434,59.25925925925927,80.21390374331551,2026-07-17,60.896164021164026,DRIFT,CHD,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2026-07-17,4.298941798941804,2.984457671957685,12.599206349206348,-2.5132275132275126,-4.828042328042315,11.93783068783069,2,0,69.47751322751321,44.43617724867725,PLATEAU,PLATEAU,False,False
