ticker,cik,month_end,corpus_status,guard_state,deterioration_flags,flag_count,latest_fact_accepted_at,reason,revenue_yoy,net_margin,net_margin_yoy_change,operating_cash_flow_yoy,liabilities_to_assets,liabilities_to_assets_yoy_change
AAPL,0000320193,2019-10-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2019-10-30T22:12:36+00:00,,0.0181240063593,0.213710181137,-0.0108526169554,-0.103869101428,0.73269210318,0.0256635981555
AAPL,0000320193,2019-11-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2019-10-30T22:12:36+00:00,,0.0181240063593,0.213710181137,-0.0108526169554,-0.103869101428,0.73269210318,0.0256635981555
AAPL,0000320193,2019-12-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2019-10-30T22:12:36+00:00,,0.0181240063593,0.213710181137,-0.0108526169554,-0.103869101428,0.73269210318,0.0256635981555
AAPL,0000320193,2020-01-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-01-28T23:02:44+00:00,,0.0890641679516,0.242172099457,0.00536744994877,-0.103869101428,0.737151295586,0.0526075608551
AAPL,0000320193,2020-02-29,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-01-28T23:02:44+00:00,,0.0890641679516,0.242172099457,0.00536744994877,-0.103869101428,0.737151295586,0.0526075608551
AAPL,0000320193,2020-03-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-01-28T23:02:44+00:00,,0.0890641679516,0.242172099457,0.00536744994877,-0.103869101428,0.737151295586,0.0526075608551
AAPL,0000320193,2020-04-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-04-30T22:03:10+00:00,,0.00513660260278,0.192907241953,-0.00636880734469,-0.103869101428,0.7552278402,0.0647618140826
AAPL,0000320193,2020-05-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-04-30T22:03:10+00:00,,0.00513660260278,0.192907241953,-0.00636880734469,-0.103869101428,0.7552278402,0.0647618140826
AAPL,0000320193,2020-06-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-04-30T22:03:10+00:00,,0.00513660260278,0.192907241953,-0.00636880734469,-0.103869101428,0.7552278402,0.0647618140826
AAPL,0000320193,2020-07-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-07-30T23:29:09+00:00,,0.109201063019,0.188539834129,0.0018796100031,-0.103869101428,0.772228244429,0.0715588654895
AAPL,0000320193,2020-08-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-07-30T23:29:09+00:00,,0.109201063019,0.188539834129,0.0018796100031,-0.103869101428,0.772228244429,0.0715588654895
AAPL,0000320193,2020-09-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-07-30T23:29:09+00:00,,0.109201063019,0.188539834129,0.0018796100031,-0.103869101428,0.772228244429,0.0715588654895
AAPL,0000320193,2020-10-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-10-29T22:06:25+00:00,,0.0102748282324,0.195879316208,-0.0178308649292,0.16260033722,0.79826668478,0.0655745816002
AAPL,0000320193,2020-11-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-10-29T22:06:25+00:00,,0.0102748282324,0.195879316208,-0.0178308649292,0.16260033722,0.79826668478,0.0655745816002
AAPL,0000320193,2020-12-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2020-10-29T22:06:25+00:00,,0.0102748282324,0.195879316208,-0.0178308649292,0.16260033722,0.79826668478,0.0655745816002
AAPL,0000320193,2021-01-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-01-27T23:03:06+00:00,,0.213681264226,0.258033543015,0.015861443558,0.16260033722,0.812955085947,0.0758037903611
AAPL,0000320193,2021-02-28,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-01-27T23:03:06+00:00,,0.213681264226,0.258033543015,0.015861443558,0.16260033722,0.812955085947,0.0758037903611
AAPL,0000320193,2021-03-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-01-27T23:03:06+00:00,,0.213681264226,0.258033543015,0.015861443558,0.16260033722,0.812955085947,0.0758037903611
AAPL,0000320193,2021-04-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-04-28T22:02:54+00:00,,0.536261211051,0.263774781211,0.070867539258,0.16260033722,0.794820232651,0.0395923924508
AAPL,0000320193,2021-05-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-04-28T22:02:54+00:00,,0.536261211051,0.263774781211,0.070867539258,0.16260033722,0.794820232651,0.0395923924508
AAPL,0000320193,2021-06-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-04-28T22:02:54+00:00,,0.536261211051,0.263774781211,0.070867539258,0.16260033722,0.794820232651,0.0395923924508
AAPL,0000320193,2021-07-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-07-27T22:03:42+00:00,,0.36439641451,0.267013778029,0.0784739438997,0.16260033722,0.805117632792,0.0328893883629
AAPL,0000320193,2021-08-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-07-27T22:03:42+00:00,,0.36439641451,0.267013778029,0.0784739438997,0.16260033722,0.805117632792,0.0328893883629
AAPL,0000320193,2021-09-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-07-27T22:03:42+00:00,,0.36439641451,0.267013778029,0.0784739438997,0.16260033722,0.805117632792,0.0328893883629
AAPL,0000320193,2021-10-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-10-28T22:04:28+00:00,,0.36439641451,0.267013778029,0.0784739438997,0.289610035451,0.820257434431,0.0219907496506
AAPL,0000320193,2021-11-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-10-28T22:04:28+00:00,,0.36439641451,0.267013778029,0.0784739438997,0.289610035451,0.820257434431,0.0219907496506
AAPL,0000320193,2021-12-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2021-10-28T22:04:28+00:00,,0.36439641451,0.267013778029,0.0784739438997,0.289610035451,0.820257434431,0.0219907496506
AAPL,0000320193,2022-01-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-01-27T23:00:58+00:00,,0.112222830427,0.279398120134,0.0213645771194,0.289610035451,0.81129669903,-0.0016583869172
AAPL,0000320193,2022-02-28,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-01-27T23:00:58+00:00,,0.112222830427,0.279398120134,0.0213645771194,0.289610035451,0.81129669903,-0.0016583869172
AAPL,0000320193,2022-03-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-01-27T23:00:58+00:00,,0.112222830427,0.279398120134,0.0213645771194,0.289610035451,0.81129669903,-0.0016583869172
AAPL,0000320193,2022-04-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-04-28T22:03:58+00:00,,0.0858858724772,0.257098213368,-0.00667656784306,0.289610035451,0.807794970656,0.0129747380049
AAPL,0000320193,2022-05-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-04-28T22:03:58+00:00,,0.0858858724772,0.257098213368,-0.00667656784306,0.289610035451,0.807794970656,0.0129747380049
AAPL,0000320193,2022-06-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-04-28T22:03:58+00:00,,0.0858858724772,0.257098213368,-0.00667656784306,0.289610035451,0.807794970656,0.0129747380049
AAPL,0000320193,2022-07-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-07-28T22:06:56+00:00,,0.0187268217207,0.234356730433,-0.0326570475957,0.289610035451,0.82722139461,0.0221037618187
AAPL,0000320193,2022-08-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-07-28T22:06:56+00:00,,0.0187268217207,0.234356730433,-0.0326570475957,0.289610035451,0.82722139461,0.0221037618187
AAPL,0000320193,2022-09-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-07-28T22:06:56+00:00,,0.0187268217207,0.234356730433,-0.0326570475957,0.289610035451,0.82722139461,0.0221037618187
AAPL,0000320193,2022-10-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-10-27T22:01:14+00:00,,0.0187268217207,0.234356730433,-0.0326570475957,0.174099848132,0.856353559836,0.0360961254056
AAPL,0000320193,2022-11-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-10-27T22:01:14+00:00,,0.0187268217207,0.234356730433,-0.0326570475957,0.174099848132,0.856353559836,0.0360961254056
AAPL,0000320193,2022-12-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-10-27T22:01:14+00:00,,0.0187268217207,0.234356730433,-0.0326570475957,0.174099848132,0.856353559836,0.0360961254056
AAPL,0000320193,2023-01-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2022-10-27T22:01:14+00:00,,0.0187268217207,0.234356730433,-0.0326570475957,0.174099848132,0.856353559836,0.0360961254056
AAPL,0000320193,2023-02-28,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-02-02T23:01:30+00:00,,-0.0547904312397,0.256056131246,-0.0233419888879,0.174099848132,0.83640233369,0.0251056346598
AAPL,0000320193,2023-03-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-02-02T23:01:30+00:00,,-0.0547904312397,0.256056131246,-0.0233419888879,0.174099848132,0.83640233369,0.0251056346598
AAPL,0000320193,2023-04-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-02-02T23:01:30+00:00,,-0.0547904312397,0.256056131246,-0.0233419888879,0.174099848132,0.83640233369,0.0251056346598
AAPL,0000320193,2023-05-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-05-04T22:03:52+00:00,,-0.0251033121569,0.254755578051,-0.00234263531734,0.174099848132,0.812867292871,0.0050723222154
AAPL,0000320193,2023-06-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-05-04T22:03:52+00:00,,-0.0251033121569,0.254755578051,-0.00234263531734,0.174099848132,0.812867292871,0.0050723222154
AAPL,0000320193,2023-07-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-05-04T22:03:52+00:00,,-0.0251033121569,0.254755578051,-0.00234263531734,0.174099848132,0.812867292871,0.0050723222154
AAPL,0000320193,2023-08-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-08-03T22:04:43+00:00,,-0.0140069190805,0.243052923701,0.00869619326825,0.174099848132,0.820098018732,-0.00712337587811
AAPL,0000320193,2023-09-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-08-03T22:04:43+00:00,,-0.0140069190805,0.243052923701,0.00869619326825,0.174099848132,0.820098018732,-0.00712337587811
AAPL,0000320193,2023-10-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-08-03T22:04:43+00:00,,-0.0140069190805,0.243052923701,0.00869619326825,0.174099848132,0.820098018732,-0.00712337587811
AAPL,0000320193,2023-11-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-11-02T22:08:27+00:00,,-0.0140069190805,0.243052923701,0.00869619326825,-0.0950299219818,0.823740792948,-0.0326127668881
AAPL,0000320193,2023-12-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-11-02T22:08:27+00:00,,-0.0140069190805,0.243052923701,0.00869619326825,-0.0950299219818,0.823740792948,-0.0326127668881
AAPL,0000320193,2024-01-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2023-11-02T22:08:27+00:00,,-0.0140069190805,0.243052923701,0.00869619326825,-0.0950299219818,0.823740792948,-0.0326127668881
AAPL,0000320193,2024-02-29,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-02-01T23:03:38+00:00,,0.0206651074654,0.283637884173,0.0275817529271,-0.0950299219818,0.790390196711,-0.0460121369792
AAPL,0000320193,2024-03-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-02-01T23:03:38+00:00,,0.0206651074654,0.283637884173,0.0275817529271,-0.0950299219818,0.790390196711,-0.0460121369792
AAPL,0000320193,2024-04-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-02-01T23:03:38+00:00,,0.0206651074654,0.283637884173,0.0275817529271,-0.0950299219818,0.790390196711,-0.0460121369792
AAPL,0000320193,2024-05-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-05-02T22:04:25+00:00,,-0.0430532709098,0.260443180942,0.00568760289115,-0.0950299219818,0.780107939575,-0.0327593532957
AAPL,0000320193,2024-06-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-05-02T22:04:25+00:00,,-0.0430532709098,0.260443180942,0.00568760289115,-0.0950299219818,0.780107939575,-0.0327593532957
AAPL,0000320193,2024-07-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-05-02T22:04:25+00:00,,-0.0430532709098,0.260443180942,0.00568760289115,-0.0950299219818,0.780107939575,-0.0327593532957
AAPL,0000320193,2024-08-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-08-01T22:03:34+00:00,,0.0486570412118,0.250043718013,0.00699079431163,-0.0950299219818,0.798837195276,-0.0212608234558
AAPL,0000320193,2024-09-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-08-01T22:03:34+00:00,,0.0486570412118,0.250043718013,0.00699079431163,-0.0950299219818,0.798837195276,-0.0212608234558
AAPL,0000320193,2024-10-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-08-01T22:03:34+00:00,,0.0486570412118,0.250043718013,0.00699079431163,-0.0950299219818,0.798837195276,-0.0212608234558
AAPL,0000320193,2024-11-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-11-01T10:01:36+00:00,,0.0486570412118,0.250043718013,0.00699079431163,0.0697556606931,0.843964052825,0.0202232598768
AAPL,0000320193,2024-12-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2024-11-01T10:01:36+00:00,,0.0486570412118,0.250043718013,0.00699079431163,0.0697556606931,0.843964052825,0.0202232598768
AAPL,0000320193,2025-01-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-01-31T11:01:27+00:00,,0.0395149487769,0.292276749799,0.00863886562576,0.0697556606931,0.805983986515,0.0155937898042
AAPL,0000320193,2025-02-28,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-01-31T11:01:27+00:00,,0.0395149487769,0.292276749799,0.00863886562576,0.0697556606931,0.805983986515,0.0155937898042
AAPL,0000320193,2025-03-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-01-31T11:01:27+00:00,,0.0395149487769,0.292276749799,0.00863886562576,0.0697556606931,0.805983986515,0.0155937898042
AAPL,0000320193,2025-04-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-01-31T11:01:27+00:00,,0.0395149487769,0.292276749799,0.00863886562576,0.0697556606931,0.805983986515,0.0155937898042
AAPL,0000320193,2025-05-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-05-02T10:00:46+00:00,,0.0507531431468,0.259860107593,-0.000583073348267,0.0697556606931,0.798341348839,0.0182334092639
AAPL,0000320193,2025-06-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-05-02T10:00:46+00:00,,0.0507531431468,0.259860107593,-0.000583073348267,0.0697556606931,0.798341348839,0.0182334092639
AAPL,0000320193,2025-07-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-05-02T10:00:46+00:00,,0.0507531431468,0.259860107593,-0.000583073348267,0.0697556606931,0.798341348839,0.0182334092639
AAPL,0000320193,2025-08-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-08-01T10:00:42+00:00,,0.0962845518029,0.249202433111,-0.000841284902264,0.0697556606931,0.801414802637,0.00257760736013
AAPL,0000320193,2025-09-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-08-01T10:00:42+00:00,,0.0962845518029,0.249202433111,-0.000841284902264,0.0697556606931,0.801414802637,0.00257760736013
AAPL,0000320193,2025-10-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-10-31T10:01:26+00:00,,0.0962845518029,0.249202433111,-0.000841284902264,-0.0572665618076,0.794753382827,-0.0492106699982
AAPL,0000320193,2025-11-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-10-31T10:01:26+00:00,,0.0962845518029,0.249202433111,-0.000841284902264,-0.0572665618076,0.794753382827,-0.0492106699982
AAPL,0000320193,2025-12-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2025-10-31T10:01:26+00:00,,0.0962845518029,0.249202433111,-0.000841284902264,-0.0572665618076,0.794753382827,-0.0492106699982
AAPL,0000320193,2026-01-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2026-01-30T11:01:32+00:00,,0.156524537409,0.292836472912,0.000559723113561,-0.0572665618076,0.767490910817,-0.0384930756984
AAPL,0000320193,2026-02-28,MISSING_ACCEPTANCE_LINKS,PASS,,0,2026-01-30T11:01:32+00:00,,0.156524537409,0.292836472912,0.000559723113561,-0.0572665618076,0.767490910817,-0.0384930756984
AAPL,0000320193,2026-03-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2026-01-30T11:01:32+00:00,,0.156524537409,0.292836472912,0.000559723113561,-0.0572665618076,0.767490910817,-0.0384930756984
AAPL,0000320193,2026-04-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2026-01-30T11:01:32+00:00,,0.156524537409,0.292836472912,0.000559723113561,-0.0572665618076,0.767490910817,-0.0384930756984
AAPL,0000320193,2026-05-31,MISSING_ACCEPTANCE_LINKS,PASS,,0,2026-05-01T10:01:00+00:00,,0.165951824159,0.266027485969,0.00616737837579,-0.0572665618076,0.713025692435,-0.0853156564045
AAPL,0000320193,2026-06-30,MISSING_ACCEPTANCE_LINKS,PASS,,0,2026-05-01T10:01:00+00:00,,0.165951824159,0.266027485969,0.00616737837579,-0.0572665618076,0.713025692435,-0.0853156564045
ABBV,0001551152,2016-07-31,PIT_FACTS_READY,UNKNOWN,,0,2016-05-06T16:22:19+00:00,MISSING_COMPARABLE_FACTS,,,,,,
ABBV,0001551152,2016-08-31,PIT_FACTS_READY,UNKNOWN,,0,2016-08-05T16:24:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,
ABBV,0001551152,2016-09-30,PIT_FACTS_READY,UNKNOWN,,0,2016-08-05T16:24:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,
ABBV,0001551152,2016-10-31,PIT_FACTS_READY,UNKNOWN,,0,2016-08-05T16:24:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,
ABBV,0001551152,2016-11-30,PIT_FACTS_READY,PASS,,0,2016-11-07T17:52:37+00:00,,0.0820995962315,0.248445273632,0.0399997823802,1.12313327698,0.902905772521,-0.00840514081404
ABBV,0001551152,2016-12-31,PIT_FACTS_READY,PASS,,0,2016-11-07T17:52:37+00:00,,0.0820995962315,0.248445273632,0.0399997823802,1.12313327698,0.902905772521,-0.00840514081404
ABBV,0001551152,2017-01-31,PIT_FACTS_READY,PASS,,0,2016-11-07T17:52:37+00:00,,0.0820995962315,0.248445273632,0.0399997823802,1.12313327698,0.902905772521,-0.00840514081404
ABBV,0001551152,2017-02-28,PIT_FACTS_READY,PASS,,0,2017-02-17T17:19:05+00:00,,0.061875,0.204679223072,-0.0323520269276,-0.0655607166556,0.929862781585,0.00422658931376
